model,seed,bits,granularity,exception,ppl_ref,ppl_quant,delta_ppl,delta_nll,nll_all,nll_sink,nll_non_sink,n_sink_cols,n_total_cols,n_exempt_positions,corpus_sha256,holdout_sha,source
qwen3_0.6b_base,2,8,per_tensor,position_0,17.914089644138283,20.665892200257186,2.7518025561189035,0.14289708731465378,3.0284846214937033,,3.0284846214937033,0,255,1,,,qwen3_0.6b_base_b8_per_tensor_position_0_calib2.json
qwen3_0.6b_base,3,8,per_tensor,position_0,17.914089644138283,20.33237904620848,2.4182894020701973,0.12662710807112276,3.0122146422501723,,3.0122146422501723,0,255,1,,,qwen3_0.6b_base_b8_per_tensor_position_0_calib3.json
qwen3_0.6b_base,4,8,per_tensor,position_0,17.914089644138283,20.65155340185849,2.7374637577202066,0.1422030076703109,3.0277905418493605,,3.0277905418493605,0,255,1,,,qwen3_0.6b_base_b8_per_tensor_position_0_calib4.json
qwen3_0.6b_base,0,8,per_token,none,17.914089644138283,18.591749072394347,0.6776594282560637,0.037130349862923406,2.922717884041973,,2.922717884041973,0,255,0,,,qwen3_0.6b_base_b8_per_token_none_calib0.json
qwen3_0.6b_base,1,8,per_token,none,17.914089644138283,18.591749072394347,0.6776594282560637,0.037130349862923406,2.922717884041973,,2.922717884041973,0,255,0,,,qwen3_0.6b_base_b8_per_token_none_calib1.json
qwen3_0.6b_base,2,8,per_token,none,17.914089644138283,18.591749072394347,0.6776594282560637,0.037130349862923406,2.922717884041973,,2.922717884041973,0,255,0,,,qwen3_0.6b_base_b8_per_token_none_calib2.json
qwen3_0.6b_base,3,8,per_token,none,17.914089644138283,18.591749072394347,0.6776594282560637,0.037130349862923406,2.922717884041973,,2.922717884041973,0,255,0,,,qwen3_0.6b_base_b8_per_token_none_calib3.json
qwen3_0.6b_base,4,8,per_token,none,17.914089644138283,18.591749072394347,0.6776594282560637,0.037130349862923406,2.922717884041973,,2.922717884041973,0,255,0,,,qwen3_0.6b_base_b8_per_token_none_calib4.json
qwen3_0.6b_base,0,8,per_token,position_0,17.914089644138283,18.414668999579664,0.5005793554413813,0.027560041056281737,2.9131475752353313,,2.9131475752353313,0,255,1,,,qwen3_0.6b_base_b8_per_token_position_0_calib0.json
qwen3_0.6b_base,1,8,per_token,position_0,17.914089644138283,18.414668999579664,0.5005793554413813,0.027560041056281737,2.9131475752353313,,2.9131475752353313,0,255,1,,,qwen3_0.6b_base_b8_per_token_position_0_calib1.json
qwen3_0.6b_base,2,8,per_token,position_0,17.914089644138283,18.414668999579664,0.5005793554413813,0.027560041056281737,2.9131475752353313,,2.9131475752353313,0,255,1,,,qwen3_0.6b_base_b8_per_token_position_0_calib2.json
qwen3_0.6b_base,3,8,per_token,position_0,17.914089644138283,18.414668999579664,0.5005793554413813,0.027560041056281737,2.9131475752353313,,2.9131475752353313,0,255,1,,,qwen3_0.6b_base_b8_per_token_position_0_calib3.json
qwen3_0.6b_base,4,8,per_token,position_0,17.914089644138283,18.414668999579664,0.5005793554413813,0.027560041056281737,2.9131475752353313,,2.9131475752353313,0,255,1,,,qwen3_0.6b_base_b8_per_token_position_0_calib4.json
